JNV;Oil Separators;2022-10-19T09:10:05.276Z
JNW;Oil Treatment Plants;2022-10-19T09:10:05.276Z
JNX;Lube Oil Supply Module;2022-10-19T09:10:05.276Z
JO;Other Products for Plant Construction;2022-10-19T09:10:05.276Z
JOA;Other Products for Plant Construction;2022-10-19T09:10:05.276Z
JOB;Preheating Systems;2022-10-19T09:10:05.276Z
JOC;Heat Exchangers;2022-10-19T09:10:05.276Z
JOD;Oil and Air Coolers;2022-10-19T09:10:05.276Z
JOE;Oil and Water Coolers;2022-10-19T09:10:05.276Z
JOF;Refrigeration Systems;2022-10-19T09:10:05.276Z
JOG;Suction Systems;2022-10-19T09:10:05.276Z
JOH;Compressed Air Systems;2022-10-19T09:10:05.276Z
JOI;Auxiliary Components for Gas Turbines;2022-10-19T09:10:05.276Z
JOL;Piping;2022-10-19T09:10:05.276Z
JOM;Retail Valves;2022-10-19T09:10:05.276Z
JON;Tailor-Made Valves;2022-10-19T09:10:05.276Z
JOO;Compensators;2022-10-19T09:10:05.276Z
JOP;Small Parts, Spare Parts;2022-10-19T09:10:05.276Z
JOQ;Turbine Insulation;2022-10-19T09:10:05.276Z
JOR;Piping Insulation;2022-10-19T09:10:05.276Z
JOS;Silencer;2022-10-19T09:10:05.276Z
JOT;Gas seals and barrier seals;2022-10-19T09:10:05.276Z
JOV;Dampers;2022-10-19T09:10:05.276Z
JP;Products for Motor Vehicle Manufacture;2022-10-19T09:10:05.276Z
JPA;Products for Motor Vehicle Manufacture, Other;2022-10-19T09:10:05.276Z
JPE;Fuel Management System;2022-10-19T09:10:05.276Z
JPF;Front Panel with Electronics;2022-10-19T09:10:05.276Z
JPG;Front Panel without Electronics;2022-10-19T09:10:05.276Z
JQ;Equipment f. mining, metallurgical plant, rolling mill a. foundry ;2022-10-19T09:10:05.276Z
JQA;Equipment f. mining, metallurgical plant, rolling mill a. foundry, Other;2022-10-19T09:10:05.276Z
JQL;Equipment f. production of wire/steel bars ;2022-10-19T09:10:05.276Z
JR;Installation (complete) ;2022-10-19T09:10:05.276Z
JRA;Installation (complete), Other;2022-10-19T09:10:05.276Z
JRB;Infrastructure installation logistic (complete) ;2022-10-19T09:10:05.276Z
JRC;Energy generation plant (complete) ;2022-10-19T09:10:05.276Z
JRF;Infrastructure installation, distribution, supply (complete);2022-10-19T09:10:05.276Z
JRG;Production plant, assembly plant, assembly station (complete) ;2022-10-19T09:10:05.276Z
JRI;Infrastructure installation safety (complete) ;2022-10-19T09:10:05.276Z
JS;Sliding bearings;2022-10-19T09:10:05.276Z
JSA;Sliding bearings;2022-10-19T09:10:05.276Z
JSB;Sliding bearings-parts, semi-finished part;2022-10-19T09:10:05.276Z
JSD;Bearing ring seals;2022-10-19T09:10:05.276Z
JSE;Sliding bearings, hydrostatic and hydrodynamic;2022-10-19T09:10:05.276Z
K;Electromechanical Products;2022-10-19T09:10:05.276Z
KB;Motors;2022-10-19T09:10:05.276Z
KBA;Motors, Other;2022-10-19T09:10:05.276Z
KBB;Low-Voltage Motors;2022-10-19T09:10:05.276Z
KBC;Medium-Voltage Motors;2022-10-19T09:10:05.276Z
KBD;Medium Voltage Asynchron motors;2022-10-19T09:10:05.276Z
KBE;Three-Phase A.C. Motors;2022-10-19T09:10:05.276Z
KBF;Motor Components;2022-10-19T09:10:05.276Z
KBG;Roller Table Motors;2022-10-19T09:10:05.276Z
KBH;Geared Motors;2022-10-19T09:10:05.276Z
KBI;Medium Voltage Synchron motors;2022-10-19T09:10:05.276Z
KBM;Direct Current Motors;2022-10-19T09:10:05.276Z
KBN;Servo Motors;2022-10-19T09:10:05.276Z
KBO;Servo-Synchronmotor;2022-10-19T09:10:05.276Z
KBP;Servo-DC-Motor;2022-10-19T09:10:05.276Z
KBQ;Stepping motor;2022-10-19T09:10:05.276Z
KBR;Asynchronous Motor;2022-10-19T09:10:05.276Z
KC;Generators;2022-10-19T09:10:05.276Z
KCA;Generators, Other;2022-10-19T09:10:05.276Z
KCB;Generator Components;2022-10-19T09:10:05.276Z
KCD;Emergency Power Generators;2022-10-19T09:10:05.276Z
KCF;Generators for Steam/Gas Turbines;2022-10-19T09:10:05.276Z
KCG;Generator Circuit Breakers;2022-10-19T09:10:05.276Z
KCH;Generator Leads;2022-10-19T09:10:05.276Z
KCI;Generator Protection;2022-10-19T09:10:05.276Z
KD;Drive;2022-10-19T09:10:05.276Z
KDA;Drive Technology, others;2022-10-19T09:10:05.276Z
KDB;Direct Current Drives;2022-10-19T09:10:05.276Z
KDC;AC Low Voltage Converters;2022-10-19T09:10:05.276Z
KDD;AC Medium Voltage Converters;2022-10-19T09:10:05.276Z
KDG;Rectifiers;2022-10-19T09:10:05.276Z
KDH;Actuators for Compensation Equipment;2022-10-19T09:10:05.276Z
KDI;Power Controllers;2022-10-19T09:10:05.276Z
KDL;Excitation Circuits;2022-10-19T09:10:05.276Z
KDM;Components for Converters;2022-10-19T09:10:05.276Z
KE;Pumps, Blowers;2022-10-19T09:10:05.276Z
KEA;Pumps and Blowers, Others;2022-10-19T09:10:05.276Z
KEB;Hydraulic Pumps;2022-10-19T09:10:05.276Z
KEC;Vacuum Pumps;2022-10-19T09:10:05.276Z
KED;Pumps;2022-10-19T09:10:05.276Z
KEE;Blowers;2022-10-19T09:10:05.276Z
KEF;Gas Compressors;2022-10-19T09:10:05.276Z
KEG;Driven Unit Compressors;2022-10-19T09:10:05.276Z
KEH;Metering Pumps;2022-10-19T09:10:05.276Z
KEK;Pumps, Propeller (for radiators);2022-10-19T09:10:05.276Z
KEL;Pumps for coolers;2022-10-19T09:10:05.276Z
KEM;Fans;2022-10-19T09:10:05.276Z
KF;Switches;2022-10-19T09:10:05.276Z
KFA;Switches, Other;2022-10-19T09:10:05.276Z
KFB;Toggle Switches;2022-10-19T09:10:05.276Z
KFC;Position Switches;2022-10-19T09:10:05.276Z
KFD;Pushbuttons;2022-10-19T09:10:05.276Z
KFE;Grouping Switches;2022-10-19T09:10:05.276Z
KFG;De-Energized Tap Changer (Off Load);2022-10-19T09:10:05.276Z
KFH;Mechanical Limit Switches;2022-10-19T09:10:05.276Z
KFI;Rotary Switches;2022-10-19T09:10:05.276Z
KFJ;Programmable Switches;2022-10-19T09:10:05.276Z
KFK;Switches according to drawing;2022-10-19T09:10:05.276Z
KFL;Sensor Switches;2022-10-19T09:10:05.276Z
KFM;step switch for transformators (oil);2022-10-19T09:10:05.276Z
KFN;step switch for transformers (vacuum);2022-10-19T09:10:05.276Z
KFO;step switch for transformers (HVDC);2022-10-19T09:10:05.276Z
KFP;motor drive step switch;2022-10-19T09:10:05.276Z
KG;Miniature Relays;2022-10-19T09:10:05.276Z
KGA;Miniature Relays, others;2022-10-19T09:10:05.276Z
KGB;Miniature General Purpose Relays (power, signal, safety);2022-10-19T09:10:05.276Z
KGC;Reed Relays;2022-10-19T09:10:05.276Z
KGE;Miniature Semiconductor Relays;2022-10-19T09:10:05.276Z
KGH;Accessories for Miniature Relays;2022-10-19T09:10:05.276Z
KH;Switching Devices;2022-10-19T09:10:05.276Z
KHA;Switching Devices, Other;2022-10-19T09:10:05.276Z
KHB;HV circuit breaker;2022-10-19T09:10:05.276Z
KHC;Medium-Voltage Switching Devices;2022-10-19T09:10:05.276Z
KHD;Low-Voltage Switching Devices;2022-10-19T09:10:05.276Z
KHE;Molded-Case Circuit Breakers;2022-10-19T09:10:05.276Z
KHH;Switchgears for High Voltage Systems;2022-10-19T09:10:05.276Z
KHI;HV disconnector, earthing switch;2022-10-19T09:10:05.276Z
KI;Electrical Installation Materials;2022-10-19T09:10:05.276Z
KIA;Electrical Installation Materials, Other;2022-10-19T09:10:05.276Z
KIB;Sockets;2022-10-19T09:10:05.276Z
KIC;Power cord plug & socket;2022-10-19T09:10:05.276Z
KIE;Ducts, Raceways;2022-10-19T09:10:05.276Z
KIF;Cable Tray Systems;2022-10-19T09:10:05.276Z
KIG;Medium and High Voltage Cable Accessories (e.g. terminations and joints);2022-10-19T09:10:05.276Z
KIJ;Conduits;2022-10-19T09:10:05.276Z
KIK;Installation Equipment;2022-10-19T09:10:05.276Z
KIL;Assembly Materials and Hardware;2022-10-19T09:10:05.276Z
KIM;Cable lugs, Cable couplings;2022-10-19T09:10:05.276Z
KIN;Sensors and Detectors for Electrical Installation;2022-10-19T09:10:05.276Z
KIO;Miniature Circuit Breakers and Residual Current-Operated Circuit Breaker;2022-10-19T09:10:05.276Z
KIP;Switchgear and Control Devices without Circuit Protection Devices;2022-10-19T09:10:05.276Z
KIQ;Current and Overvoltage Protection Devices;2022-10-19T09:10:05.276Z
KIR;Small Distribution Boards;2022-10-19T09:10:05.276Z
KIS;Distribution Boards and Meter Cabinets;2022-10-19T09:10:05.276Z
KJ;Contactors, Monitors;2022-10-19T09:10:05.276Z
KJA;Contactors, Monitors, Other;2022-10-19T09:10:05.276Z
KJB;Contactor Relays;2022-10-19T09:10:05.276Z
KJC;Monitors;2022-10-19T09:10:05.276Z
KJD;Flush-Mounting Miniature Circuit Breakers;2022-10-19T09:10:05.276Z
KK;Household Appliances;2022-10-19T09:10:05.276Z
KKA;Household Appliances, Other;2022-10-19T09:10:05.276Z
KKE;Heating Equipment;2022-10-19T09:10:05.276Z
KKF;Small Appliances;2022-10-19T09:10:05.276Z
KKG;Air Conditioners;2022-10-19T09:10:05.276Z
KL;Brakes;2022-10-19T09:10:05.276Z
KLA;Brakes, Other;2022-10-19T09:10:05.276Z
KLB;Brake Equiment, Elektrohydraulic Systems;2022-10-19T09:10:05.276Z
KLC;Brake Equiment, Elektropneumatic Systems;2022-10-19T09:10:05.276Z
KLD;Brake Equiment, Elektromechanical Systems, MG and others;2022-10-19T09:10:05.276Z
KLE;Brakes, Non Electric;2022-10-19T09:10:05.276Z
KLF;Brake;2022-10-19T09:10:05.276Z
KM;Mechatronic Products;2022-10-19T09:10:05.276Z
KMA;Mechatronic Products, Others;2022-10-19T09:10:05.276Z
KMG;Injector Coils;2022-10-19T09:10:05.276Z
KMJ;Electromagnets;2022-10-19T09:10:05.276Z
M;Electrical Products;2022-10-19T09:10:05.276Z
MB;Power Supplies;2022-10-19T09:10:05.276Z
MBA;Power Suppl., Customer specific;2022-10-19T09:10:05.276Z
MBB;Battery Energy Storage Systems/Solutions (BESS);2022-10-19T09:10:05.276Z
MBD;Power Suppl., Catalogue Products;2022-10-19T09:10:05.276Z
MBF;Diesel-Driven Emergency Power Systems;2022-10-19T09:10:05.276Z
MBH;Solar Technology (not Road Traffic Technology);2022-10-19T09:10:05.276Z
MBJ;Charging units, rectifiers;2022-10-19T09:10:05.276Z
MBK;Charging units, rectifiers for eMobility e.g. eVehicle-chargers;2022-10-19T09:10:05.276Z
MBL;UPS System;2022-10-19T09:10:05.276Z
MBM;Inverters for Power Supply;2022-10-19T09:10:05.276Z
MBN;DC/DC converter (onboard soldered);2022-10-19T09:10:05.276Z
MBO;Din Rail Power Supplies;2022-10-19T09:10:05.276Z
MC;Accumulators and batteries;2022-10-19T09:10:05.276Z
MCA;Storage Batteries, Other;2022-10-19T09:10:05.276Z
MCB;Appliance Batteries;2022-10-19T09:10:05.276Z
MCG;Batteries - Stationary (Lead and NiCd);2022-10-19T09:10:05.276Z
MCH;Batteries - Vehicular (Lead and NiCd);2022-10-19T09:10:05.276Z
MCL;Storage Lithium-Ion Battery;2022-10-19T09:10:05.276Z
MD;Low Power Inductive Components;2022-10-19T09:10:05.276Z
MDA;Windings and filters mounted on PCB, others;2022-10-19T09:10:05.276Z
MDB;Inductors mounted on PCB or similar size/design;2022-10-19T09:10:05.276Z
MDC;EMC filters;2022-10-19T09:10:05.276Z
MDE;Transformers and C/V sensors on PCB or similar size/design;2022-10-19T09:10:05.276Z
MDF;Filters mounted on PCB or similar size/design (e.g. ferrite beads, CMC, DMC);2022-10-19T09:10:05.276Z
MDG;Special chokes/filters for DI MC, KACO;2022-10-19T09:10:05.276Z
MDQ;Magnetic cores (Ferrite, Iron Powder, Iron Alloys, etc.) non-PCB;2022-10-19T09:10:05.276Z
MDS;Coils on PCB or similar size/design (air coils, ceramic & copper coils, Rogowsky coils, etc.);2022-10-19T09:10:05.276Z
ME;Transformers and Windings non-PCB;2022-10-19T09:10:05.276Z
ME2;Filterchokes (L+C+R System) non-PCB;2022-10-19T09:10:05.276Z
ME3;Reactor/Choke air-cooled (incl. compensation) non-PCB;2022-10-19T09:10:05.276Z
ME5;Reactor/Choke liquid-cooled (water/oil) non-PCB;2022-10-19T09:10:05.276Z
MEA;Transformers and Windings non-PCB (other);2022-10-19T09:10:05.276Z
MEB;Small Transformers <1kV non-PCB;2022-10-19T09:10:05.276Z
MEH;Current/Voltage Transducer/Sensors electronic magneticaly-coupled (e.g. Hallefect/ASIC, Rogowski,...) non-PCB;2022-10-19T09:10:05.276Z
MEI;Dry-Type water-cooled Transformers converter-duty >1kV non-PCB;2022-10-19T09:10:05.276Z
MEJ;Dry-Type air-cooled Transformers converter-duty >1kV non-PCB;2022-10-19T09:10:05.276Z
MEK;Dry-Type cast-resin/VPI Transformers power-distribution >1kV non-PCB;2022-10-19T09:10:05.276Z
MEP;Oil Transformers power-distribution all-ratings;2022-10-19T09:10:05.276Z
MEQ;Oil Transformers AUXiliary all-ratings;2022-10-19T09:10:05.276Z
MES;Oil Transformers converter-duty all-ratings;2022-10-19T09:10:05.276Z
MET;Special Transformers non-PCB;2022-10-19T09:10:05.276Z
MEU;Accessories Transformers non-PCB;2022-10-19T09:10:05.276Z
MEW;CT/VT >35kV (high) Current/Voltage Instrument Transformers non-PCB;2022-10-19T09:10:05.276Z
MEX;CT/VT >1kv to <35kV (medium) Current/Voltage Instrument Transformers non-PCB;2022-10-19T09:10:05.276Z
MEY;CT/VT <1kV (low) Current/Voltage Instrument Transformers non-PCB;2022-10-19T09:10:05.276Z
MF;Electrical Components;2022-10-19T09:10:05.276Z
MFA;Electrical Components, Other;2022-10-19T09:10:05.276Z
MFB;Tubes;2022-10-19T09:10:05.276Z
MFC;Lasers;2022-10-19T09:10:05.276Z
MFE;Carbon;2022-10-19T09:10:05.276Z
MFG;Rare Earth Magnets;2022-10-19T09:10:05.276Z
MFH;Cast-Resin Insulators;2022-10-19T09:10:05.276Z
MFI;Silicone Insulators;2022-10-19T09:10:05.276Z
MFJ;Glass Insulators;2022-10-19T09:10:05.276Z
MFK;Ceramic Insulators;2022-10-19T09:10:05.276Z
MFL;hybrid insulators;2022-10-19T09:10:05.276Z
MG;High-voltage Components;2022-10-19T09:10:05.276Z
MGA;High-Voltage Components, Other;2022-10-19T09:10:05.276Z
MGB;High-Voltage Resistors;2022-10-19T09:10:05.276Z
MGC;High-Voltage Capacitors;2022-10-19T09:10:05.276Z
MGD;High-Voltage Fuses;2022-10-19T09:10:05.276Z
MGF;Arrester, surge arresters;2022-10-19T09:10:05.276Z
MGG;Protective Devices, Other;2022-10-19T09:10:05.276Z
MGH;Non condenser type bushing;2022-10-19T09:10:05.276Z
MGI;Bushings capacitors type <= 72,5 kV OIP Silicon;2022-10-19T09:10:05.276Z
MGJ;Bushings capacitors type <= 72,5 kV OIP Porcelain;2022-10-19T09:10:05.276Z
MGK;Bushings HVDC (>800 kV);2022-10-19T09:10:05.276Z
MGL;Gas-Insulated Transmission Lines and accessories;2022-10-19T09:10:05.276Z
MGN;Bushings capacitors type <= 72,5 kV RIP/RIS Silicon;2022-10-19T09:10:05.276Z
MGO;Bushings capacitors type <= 72,5 kV RIP/RIS Porcelain;2022-10-19T09:10:05.276Z
MGP;Bushings capacitors type <= 245 kV OIP Silicon;2022-10-19T09:10:05.276Z
MGQ;Bushings capacitors type <= 245 kV OIP Porcelain;2022-10-19T09:10:05.276Z
MGR;Bushings capacitors type <= 245 kV RIP/RIS Silicon;2022-10-19T09:10:05.276Z
MGS;Bushings capacitors type <= 245 kV RIP/RIS Porcelain;2022-10-19T09:10:05.276Z
MGT;Bushings capacitors type <= 550 kV OIP Silicon;2022-10-19T09:10:05.276Z
MGU;Bushings capacitors type <= 550 kV OIP Porcelain;2022-10-19T09:10:05.276Z
MGV;Bushings capacitors type <= 550 kV RIP/RIS Silicon;2022-10-19T09:10:05.276Z
MGW;Bushings capacitors type <= 550 kV RIP/RIS Porcelain;2022-10-19T09:10:05.276Z
MGX;Bushings capacitors type <= 800 kV OIP;2022-10-19T09:10:05.276Z
MGY;Bushings capacitors type <= 800 kV RIP/RIS;2022-10-19T09:10:05.276Z
MH;Switchgear;2022-10-19T09:10:05.276Z
MHA;Switchgear, Other;2022-10-19T09:10:05.276Z
MHB;High-Voltage Switchgear, Conventional (Air);2022-10-19T09:10:05.276Z
MHC;High-Voltage Switchgear, Gis (SF6);2022-10-19T09:10:05.276Z
MHD;Med.-Voltage Switchgear, Air-Insulated Circuit Breaker Techn.;2022-10-19T09:10:05.276Z
MHF;Med.-Voltage Switchgear, Gas-Insulated Circuit Breaker Techn.;2022-10-19T09:10:05.276Z
MHG;LV-Switchgear, Withdrawable & Non-Withdrawable;2022-10-19T09:10:05.276Z
MHI;Low-Voltage Reactive Current Compensation Equipment;2022-10-19T09:10:05.276Z
MHJ;Direct Voltage Systems;2022-10-19T09:10:05.276Z
MHK;Switchgear Accessories;2022-10-19T09:10:05.276Z
MHL;Building & LV Distribution Boards;2022-10-19T09:10:05.276Z
MHM;Assembled PMC Systems & MCC (with electr. Components);2022-10-19T09:10:05.276Z
MHP;MV-Reactive Current Compensation Equipment;2022-10-19T09:10:05.276Z
MHQ;Containerised Station;2022-10-19T09:10:05.276Z
MHR;Med.-Voltage Switchgear, Air Insulated Load-Break Switching Techn.;2022-10-19T09:10:05.276Z
MHS;Med.-Voltage Switchgear, Gas Insulated Load-Break Switching Techn.;2022-10-19T09:10:05.276Z
MHT;Low-Voltage Bus Bars for Power Current, outside Switchgears;2022-10-19T09:10:05.276Z
MHU;High-/Medium-Voltage Bus Bars for Power Current, outside Switchgears;2022-10-19T09:10:05.276Z
MHX;MV-Generator-Switchgear Air Insulated, with Vacuum Circuit Breaker Techn.;2022-10-19T09:10:05.276Z
MHY;MV-Generator-Switchgear Air Insulated, with Gas-Insulated (SF6) Circuit Breaker Techn.;2022-10-19T09:10:05.276Z
MI;Low-voltage Distribution boards;2022-10-19T09:10:05.276Z
MIB;Small Distribution Boards;2022-10-19T09:10:05.276Z
MIC;Jumpering Distribution Boards;2022-10-19T09:10:05.276Z
MJ;Fuses;2022-10-19T09:10:05.276Z
MJA;Fuses, Other;2022-10-19T09:10:05.276Z
MJB;D-Type Fuses;2022-10-19T09:10:05.276Z
MJC;Low-Voltage High-Breaking-Capacity (L.V.H.B.C) Fuses;2022-10-19T09:10:05.276Z
MJD;Fine-Wire Fuses;2022-10-19T09:10:05.276Z
MJE;MINIZED Fuses;2022-10-19T09:10:05.276Z
MJF;NEOZED Fuses;2022-10-19T09:10:05.276Z
MJG;Cylindrical Fuses;2022-10-19T09:10:05.276Z
MJI;High Voltage Fuses;2022-10-19T09:10:05.276Z
MK;Plug-in Connectors;2022-10-19T09:10:05.276Z
MKA;Connectors, others;2022-10-19T09:10:05.276Z
MKB;D-Sub Connectors;2022-10-19T09:10:05.276Z
MKC;BtB / Backplane / Pin header;2022-10-19T09:10:05.276Z
MKG;Coaxial Connectors;2022-10-19T09:10:05.276Z
MKI;Board to Wire, Wire to Wire;2022-10-19T09:10:05.276Z
MKK;Modular Jacks and Plugs;2022-10-19T09:10:05.276Z
MKL;Circular Connectors;2022-10-19T09:10:05.276Z
MKN;IC-Sockets;2022-10-19T09:10:05.276Z
MKO;FFC / FPC / CIC Connectors;2022-10-19T09:10:05.276Z
MKP;Project, (one time demand) connectors;2022-10-19T09:10:05.276Z
MKQ;Heavy-Duty Connectors;2022-10-19T09:10:05.276Z
MKS;fully customized Connectors;2022-10-19T09:10:05.276Z
MKU;I/O Connectors;2022-10-19T09:10:05.276Z
MKV;Single Contacts;2022-10-19T09:10:05.276Z
MKW;Memory Card Systems;2022-10-19T09:10:05.276Z
MKY;Installation Terminal Blocks;2022-10-19T09:10:05.276Z
MKZ;PCB Terminal Blocks;2022-10-19T09:10:05.276Z
ML;Fiber-optic Components;2022-10-19T09:10:05.276Z
MLA;Fiber-Optic Components, Other;2022-10-19T09:10:05.276Z
MLB;Fiber-Optic Transmitters;2022-10-19T09:10:05.277Z
MLE;Fibre-Optic Plugs;2022-10-19T09:10:05.277Z
MLQ;Fiber-Optic Electro-Optical Modules;2022-10-19T09:10:05.277Z
MLX;Fiber Optic CA & Coupler & Attenuator;2022-10-19T09:10:05.277Z
MM;Preassembled Cables;2022-10-19T09:10:05.277Z
MMA;Cable Assemblies, other;2022-10-19T09:10:05.277Z
MMI;Standard & Multimedia Cable Assemblies;2022-10-19T09:10:05.277Z
MMK;Flat Flexible & Jumper Cable Assemblies;2022-10-19T09:10:05.277Z
MML;Wire Harnesses & CA with Components;2022-10-19T09:10:05.277Z
MMM;Hook Up Wire & Overmolded Cable Assemblies;2022-10-19T09:10:05.277Z
MMO;Power Cords & Low & High Voltage Cable Assemblies;2022-10-19T09:10:05.277Z
MMP;RF Cable Assemblies;2022-10-19T09:10:05.277Z
MMQ;Cable Assemblies with Components;2022-10-19T09:10:05.277Z
MN;Lamps;2022-10-19T09:10:05.277Z
MNA;Lamps, Other;2022-10-19T09:10:05.277Z
MNF;Incandescent Lamps (General Lighting);2022-10-19T09:10:05.277Z
MNK;Special Lamps (General Lighting);2022-10-19T09:10:05.277Z
MNM;Headlamps - Halogen (Automotive Lighting);2022-10-19T09:10:05.277Z
MNN;Headlamps - Conventional;2022-10-19T09:10:05.277Z
MNQ;Special Lights (Photo-Optic);2022-10-19T09:10:05.277Z
MO;Lighting Technology and Luminaires;2022-10-19T09:10:05.277Z
MOA;Lighting Technology and Luminaires, Other (Merchandise/Customer Project);2022-10-19T09:10:05.277Z
MOB;Indoor Luminaires (Merchandise/Customer Project);2022-10-19T09:10:05.277Z
MOC;Outdoor Luminaires (Merchandise/Customer Project);2022-10-19T09:10:05.277Z
MOD;Emergency Lighting (Merchandise/Customer Project);2022-10-19T09:10:05.277Z
MOE;Industrial, Technical and Special Luminaires;2022-10-19T09:10:05.277Z
MOL;Led (Light Emitting Diodes) Modules;2022-10-19T09:10:05.277Z
MOO;LED Luminaires outdoor;2022-10-19T09:10:05.277Z
MOQ;LED Retrofit lamps;2022-10-19T09:10:05.277Z
MOS;LED Systems/Modules for Display Optik Applications;2022-10-19T09:10:05.277Z
MOY;Rapid Prototyping;2022-10-19T09:10:05.277Z
MP;Communication Devices and Accessories;2022-10-19T09:10:05.277Z
MPA;IT Com Devices and Accessories, Other - Internal Demand;2022-10-19T09:10:05.277Z
MPB;IT Land-Line Telephones - Internal Demand;2022-10-19T09:10:05.277Z
MPD;IT Mobile Accessories Telephones - Internal Demand;2022-10-19T09:10:05.277Z
MPE;Communication Devices (external demand);2022-10-19T09:10:05.277Z
MPF;Acessories for Communication Devices (external demand);2022-10-19T09:10:05.277Z
MPG;Radio Technology;2022-10-19T09:10:05.277Z
MPI;Intercom Systems;2022-10-19T09:10:05.277Z
MPK;Antennas;2022-10-19T09:10:05.277Z
MPN;Communication Products for the Energy Industry;2022-10-19T09:10:05.277Z
MPO;Base Station;2022-10-19T09:10:05.277Z
MPR;Public Address & Voice Alarm Systems;2022-10-19T09:10:05.277Z
MQ;Automation Technology;2022-10-19T09:10:05.277Z
MQA;Automation Technology (1), other;2022-10-19T09:10:05.277Z
MQB;Programmable Logic Controllers;2022-10-19T09:10:05.277Z
MQC;Modules for Control Systems;2022-10-19T09:10:05.277Z
MQE;Teleperm ME / MEA / XP Technology;2022-10-19T09:10:05.277Z
MQG;Process Control Systems;2022-10-19T09:10:05.277Z
MQH;Modules and Subassemblies, Mechanical;2022-10-19T09:10:05.277Z
MQI;Modules and Subassemblies, Electromechanical;2022-10-19T09:10:05.277Z
MQJ;Sinumerik, Simodrive;2022-10-19T09:10:05.277Z
MQM;PC-based Controller;2022-10-19T09:10:05.277Z
MQN;MMI Licences for OEM -business;2022-10-19T09:10:05.277Z
MQO;MMI hardware-plattform;2022-10-19T09:10:05.277Z
MQP;MMI Peripherials;2022-10-19T09:10:05.277Z
MR;Automation Technology;2022-10-19T09:10:05.277Z
MRA;Automation Technology (2), other;2022-10-19T09:10:05.277Z
MRB;Unit Control Technology;2022-10-19T09:10:05.277Z
MRC;Instrumentation and Controls for Steam Turbine Sets;2022-10-19T09:10:05.277Z
MRD;Instrumentation and Controls for Gas Turbine Sets;2022-10-19T09:10:05.277Z
MRE;Telecontrol Systems;2022-10-19T09:10:05.277Z
MRF;Building Automation Components;2022-10-19T09:10:05.277Z
MRG;Monitoring;2022-10-19T09:10:05.277Z
MRI;Built-In Devices for Control Panels;2022-10-19T09:10:05.277Z
MRJ;Control-Room Equipment;2022-10-19T09:10:05.277Z
MRK;Programming Devices;2022-10-19T09:10:05.277Z
MRL;Diagnostic Equipment;2022-10-19T09:10:05.277Z
MRM;Power System, Generator and Motor Protection;2022-10-19T09:10:05.277Z
MRN;I&C, Telecontrol, Measuring and Recording Techniques;2022-10-19T09:10:05.277Z
MRO;Meters;2022-10-19T09:10:05.277Z
MRP;PCC Containers;2022-10-19T09:10:05.277Z
MRQ;Turbine Controls;2022-10-19T09:10:05.277Z
MRS;Generator Monitoring Systems;2022-10-19T09:10:05.277Z
MRT;Turbine Monitoring Systems;2022-10-19T09:10:05.277Z
MS;Media Technology;2022-10-19T09:10:05.277Z
MSA;Media Technology, Other;2022-10-19T09:10:05.277Z
MSD;Loudspeakers;2022-10-19T09:10:05.277Z
MSH;Presentation Technology;2022-10-19T09:10:05.277Z
MSI;Television Equipment, Video conferencing equipment;2022-10-19T09:10:05.277Z
MSJ;Components for Imaging Technology;2022-10-19T09:10:05.277Z
MT;Security and Fire Safety Systems;2022-10-19T09:10:05.277Z
MT1;Linear heat detection systems and accessories;2022-10-19T09:10:05.277Z
MTA;Security and Fire Safety Systems, Others (Ext. Demand);2022-10-19T09:10:05.277Z
MTB;Fire Alarm Control and Indicating Panel (Ext. Demand);2022-10-19T09:10:05.277Z
MTC;Manual Call Points and Pull stations;2022-10-19T09:10:05.277Z
MTD;Entry Systems and Accessories (Ext. Demand);2022-10-19T09:10:05.277Z
MTE;Fences, Gate Systems (Project);2022-10-19T09:10:05.277Z
MTF;Screening and Scanning Systems and Accessories;2022-10-19T09:10:05.277Z
MTG;Detectors, Accessories for Fire Alarm Systems;2022-10-19T09:10:05.277Z
MTH;Optical Alerting Facilities;2022-10-19T09:10:05.277Z
MTI;Intrusion Central;2022-10-19T09:10:05.277Z
MTJ;Detectors and Accessories For Intrusion Protection;2022-10-19T09:10:05.277Z
MTK;Perimeter System;2022-10-19T09:10:05.277Z
MTL;Magnetical Contact;2022-10-19T09:10:05.277Z
MTM;Time Keeping Systems;2022-10-19T09:10:05.277Z
MTN;Aspiration Smoke Detection Systems;2022-10-19T09:10:05.277Z
MTO;Acoustic Alerting Facilities;2022-10-19T09:10:05.277Z
MTP;Door Magnet;2022-10-19T09:10:05.277Z
MTQ;UV/IR/Flame Detectors;2022-10-19T09:10:05.277Z
MTR;Nurse Call Systems;2022-10-19T09:10:05.277Z
MTS;Fire Extinguishing Fluid;2022-10-19T09:10:05.277Z
MTT;Video Surveillance Cameras;2022-10-19T09:10:05.277Z
MTV;Quadsplitter, Multiplexer, Video  Matrix and Signal Distribution;2022-10-19T09:10:05.277Z
MTW;Video Surveillance Application Software;2022-10-19T09:10:05.277Z
MTX;Digital Video Recording;2022-10-19T09:10:05.277Z
MTY;Other Video Surveillance Field Devices and Accessories;2022-10-19T09:10:05.277Z
MTZ;Safety equipment for turbines (Ext. Demand);2022-10-19T09:10:05.277Z
MU;Road Traffic Engineering;2022-10-19T09:10:05.277Z
